                    +-------------------------------------+
                    |        Program final_project        |
                    | Author: Jose Antonio Quinonero Gris |
                    +-------------------------------------+

                                 +-----------+
+--------------------------------|   INPUT   |--------------------------------+
                                 +-----------+
Model: Logistic                                                                        
Method: ModEuler                                                                        
ME convergence threshold: 0.10E-04

Initial time, t_0 (arbitrary units):       0.00
Time of simulation (arbitrary units):     160.00
Time step (arbitrary units):       0.01
Number of points: 27587

Constants:
alpha =   0.400000
alphaprime =   0.004000
beta =   0.100000
kappa =   1.100000
kappaprime =   0.011000
lambda =   0.400000

                                 +------------+
+--------------------------------|   OUTPUT   |-------------------------------+
                                 +------------+
Results:
Number of iterations: 27587
Total time of simulation:          160.00

-------------------------------------------------------------------------------
                                 ModEuler                     Error vs RK4
                        -----------------------        -----------------------
           t            Prey           Predator        Prey           Predator
        152.807          4.843          2.278          0.000          0.000
        152.813          4.847          2.279          0.000          0.000
        152.818          4.851          2.281          0.000          0.000
        152.824          4.855          2.282          0.000          0.000
        152.830          4.859          2.283          0.000          0.000
        152.836          4.862          2.284          0.000          0.000
        152.842          4.866          2.286          0.000          0.000
        152.847          4.870          2.287          0.000          0.000
        152.853          4.873          2.288          0.000          0.000
        152.859          4.877          2.290          0.000          0.000
        152.865          4.881          2.291          0.000          0.000
        152.871          4.885          2.292          0.000          0.000
        152.876          4.888          2.293          0.000          0.000
        152.882          4.892          2.295          0.000          0.000
        152.888          4.895          2.296          0.000          0.000
        152.894          4.899          2.297          0.000          0.000
        152.900          4.903          2.299          0.000          0.000
        152.905          4.906          2.300          0.000          0.000
        152.911          4.910          2.301          0.000          0.000
        152.917          4.913          2.303          0.000          0.000
        152.923          4.917          2.304          0.000          0.000
        152.929          4.921          2.305          0.000          0.000
        152.934          4.924          2.307          0.000          0.000
        152.940          4.928          2.308          0.000          0.000
        152.946          4.931          2.310          0.000          0.000
        152.952          4.935          2.311          0.000          0.000
        152.958          4.938          2.312          0.000          0.000
        152.963          4.941          2.314          0.000          0.000
        152.969          4.945          2.315          0.000          0.000
        152.975          4.948          2.316          0.000          0.000
        152.981          4.952          2.318          0.000          0.000
        152.987          4.955          2.319          0.000          0.000
        152.992          4.958          2.321          0.000          0.000
        152.998          4.962          2.322          0.000          0.000
        153.004          4.965          2.323          0.000          0.000
        153.010          4.969          2.325          0.000          0.000
        153.016          4.972          2.326          0.000          0.000
        153.021          4.975          2.328          0.000          0.000
        153.027          4.978          2.329          0.000          0.000
        153.033          4.982          2.331          0.000          0.000
        153.039          4.985          2.332          0.000          0.000
        153.045          4.988          2.334          0.000          0.000
        153.050          4.991          2.335          0.000          0.000
        153.056          4.995          2.337          0.000          0.000
        153.062          4.998          2.338          0.000          0.000
        153.068          5.001          2.340          0.000          0.000
        153.074          5.004          2.341          0.000          0.000
        153.079          5.007          2.342          0.000          0.000
        153.085          5.010          2.344          0.000          0.000
        153.091          5.014          2.345          0.000          0.000
        153.097          5.017          2.347          0.000          0.000
        153.103          5.020          2.349          0.000          0.000
        153.108          5.023          2.350          0.000          0.000
        153.114          5.026          2.352          0.000          0.000
        153.120          5.029          2.353          0.000          0.000
        153.126          5.032          2.355          0.000          0.000
        153.132          5.035          2.356          0.000          0.000
        153.137          5.038          2.358          0.000          0.000
        153.143          5.041          2.359          0.000          0.000
        153.149          5.044          2.361          0.000          0.000
        153.155          5.047          2.362          0.000          0.000
        153.161          5.050          2.364          0.000          0.000
        153.166          5.052          2.366          0.000          0.000
        153.172          5.055          2.367          0.000          0.000
        153.178          5.058          2.369          0.000          0.000
        153.184          5.061          2.370          0.000          0.000
        153.190          5.064          2.372          0.000          0.000
        153.195          5.067          2.373          0.000          0.000
        153.201          5.069          2.375          0.000          0.000
        153.207          5.072          2.377          0.000          0.000
        153.213          5.075          2.378          0.000          0.000
        153.219          5.078          2.380          0.000          0.000
        153.224          5.080          2.382          0.000          0.000
        153.230          5.083          2.383          0.000          0.000
        153.236          5.086          2.385          0.000          0.000
        153.242          5.088          2.386          0.000          0.000
        153.248          5.091          2.388          0.000          0.000
        153.253          5.094          2.390          0.000          0.000
        153.259          5.096          2.391          0.000          0.000
        153.265          5.099          2.393          0.000          0.000
        153.271          5.101          2.395          0.000          0.000
        153.277          5.104          2.396          0.000          0.000
        153.282          5.106          2.398          0.000          0.000
        153.288          5.109          2.400          0.000          0.000
        153.294          5.111          2.401          0.000          0.000
        153.300          5.114          2.403          0.000          0.000
        153.306          5.116          2.405          0.000          0.000
        153.311          5.119          2.406          0.000          0.000
        153.317          5.121          2.408          0.000          0.000
        153.323          5.123          2.410          0.000          0.000
        153.329          5.126          2.412          0.000          0.000
        153.335          5.128          2.413          0.000          0.000
        153.340          5.130          2.415          0.000          0.000
        153.346          5.133          2.417          0.000          0.000
        153.352          5.135          2.418          0.000          0.000
        153.358          5.137          2.420          0.000          0.000
        153.364          5.139          2.422          0.000          0.000
        153.369          5.142          2.424          0.000          0.000
        153.375          5.144          2.425          0.000          0.000
        153.381          5.146          2.427          0.000          0.000
        153.387          5.148          2.429          0.000          0.000
        153.393          5.150          2.431          0.000          0.000
        153.398          5.152          2.432          0.000          0.000
        153.404          5.155          2.434          0.000          0.000
        153.410          5.157          2.436          0.000          0.000
        153.416          5.159          2.438          0.000          0.000
        153.422          5.161          2.439          0.000          0.000
        153.427          5.163          2.441          0.000          0.000
        153.433          5.165          2.443          0.000          0.000
        153.439          5.167          2.445          0.000          0.000
        153.445          5.169          2.447          0.000          0.000
        153.451          5.171          2.448          0.000          0.000
        153.456          5.172          2.450          0.000          0.000
        153.462          5.174          2.452          0.000          0.000
        153.468          5.176          2.454          0.000          0.000
        153.474          5.178          2.456          0.000          0.000
        153.480          5.180          2.457          0.000          0.000
        153.485          5.182          2.459          0.000          0.000
        153.491          5.183          2.461          0.000          0.000
        153.497          5.185          2.463          0.000          0.000
        153.503          5.187          2.465          0.000          0.000
        153.509          5.189          2.467          0.000          0.000
        153.514          5.190          2.468          0.000          0.000
        153.520          5.192          2.470          0.000          0.000
        153.526          5.194          2.472          0.000          0.000
        153.532          5.195          2.474          0.000          0.000
        153.538          5.197          2.476          0.000          0.000
        153.543          5.198          2.478          0.000          0.000
        153.549          5.200          2.480          0.000          0.000
        153.555          5.201          2.481          0.000          0.000
        153.561          5.203          2.483          0.000          0.000
        153.567          5.204          2.485          0.000          0.000
        153.572          5.206          2.487          0.000          0.000
        153.578          5.207          2.489          0.000          0.000
        153.584          5.209          2.491          0.000          0.000
        153.590          5.210          2.493          0.000          0.000
        153.596          5.211          2.495          0.000          0.000
        153.601          5.213          2.497          0.000          0.000
        153.607          5.214          2.498          0.000          0.000
        153.613          5.215          2.500          0.000          0.000
        153.619          5.217          2.502          0.000          0.000
        153.625          5.218          2.504          0.000          0.000
        153.630          5.219          2.506          0.000          0.000
        153.636          5.220          2.508          0.000          0.000
        153.642          5.222          2.510          0.000          0.000
        153.648          5.223          2.512          0.000          0.000
        153.654          5.224          2.514          0.000          0.000
        153.659          5.225          2.516          0.000          0.000
        153.665          5.226          2.518          0.000          0.000
        153.671          5.227          2.520          0.000          0.000
        153.677          5.228          2.522          0.000          0.000
        153.683          5.229          2.523          0.000          0.000
        153.688          5.230          2.525          0.000          0.000
        153.694          5.231          2.527          0.000          0.000
        153.700          5.232          2.529          0.000          0.000
        153.706          5.233          2.531          0.000          0.000
        153.712          5.234          2.533          0.000          0.000
        153.717          5.235          2.535          0.000          0.000
        153.723          5.236          2.537          0.000          0.000
        153.729          5.236          2.539          0.000          0.000
        153.735          5.237          2.541          0.000          0.000
        153.741          5.238          2.543          0.000          0.000
        153.746          5.239          2.545          0.000          0.000
        153.752          5.239          2.547          0.000          0.000
        153.758          5.240          2.549          0.000          0.000
        153.764          5.241          2.551          0.000          0.000
        153.770          5.242          2.553          0.000          0.000
        153.775          5.242          2.555          0.000          0.000
        153.781          5.243          2.557          0.000          0.000
        153.787          5.243          2.559          0.000          0.000
        153.793          5.244          2.561          0.000          0.000
        153.799          5.244          2.563          0.000          0.000
        153.804          5.245          2.565          0.000          0.000
        153.810          5.245          2.567          0.000          0.000
        153.816          5.246          2.569          0.000          0.000
        153.822          5.246          2.571          0.000          0.000
        153.828          5.247          2.573          0.000          0.000
        153.833          5.247          2.575          0.000          0.000
        153.839          5.247          2.577          0.000          0.000
        153.845          5.248          2.579          0.000          0.000
        153.851          5.248          2.581          0.000          0.000
        153.857          5.248          2.583          0.000          0.000
        153.862          5.249          2.585          0.000          0.000
        153.868          5.249          2.587          0.000          0.000
        153.874          5.249          2.589          0.000          0.000
        153.880          5.249          2.591          0.000          0.000
        153.886          5.249          2.593          0.000          0.000
        153.891          5.250          2.595          0.000          0.000
        153.897          5.250          2.597          0.000          0.000
        153.903          5.250          2.599          0.000          0.000
        153.909          5.250          2.601          0.000          0.000
        153.915          5.250          2.603          0.000          0.000
        153.920          5.250          2.606          0.000          0.000
        153.926          5.250          2.608          0.000          0.000
        153.932          5.250          2.610          0.000          0.000
        153.938          5.250          2.612          0.000          0.000
        153.944          5.250          2.614          0.000          0.000
        153.949          5.250          2.616          0.000          0.000
        153.955          5.249          2.618          0.000          0.000
        153.961          5.249          2.620          0.000          0.000
        153.967          5.249          2.622          0.000          0.000
        153.973          5.249          2.624          0.000          0.000
        153.978          5.249          2.626          0.000          0.000
        153.984          5.248          2.628          0.000          0.000
        153.990          5.248          2.630          0.000          0.000
        153.996          5.248          2.632          0.000          0.000
        154.002          5.247          2.634          0.000          0.000
        154.007          5.247          2.636          0.000          0.000
        154.013          5.247          2.638          0.000          0.000
        154.019          5.246          2.641          0.000          0.000
        154.025          5.246          2.643          0.000          0.000
        154.031          5.245          2.645          0.000          0.000
        154.036          5.245          2.647          0.000          0.000
        154.042          5.244          2.649          0.000          0.000
        154.048          5.244          2.651          0.000          0.000
        154.054          5.243          2.653          0.000          0.000
        154.060          5.243          2.655          0.000          0.000
        154.065          5.242          2.657          0.000          0.000
        154.071          5.241          2.659          0.000          0.000
        154.077          5.241          2.661          0.000          0.000
        154.083          5.240          2.663          0.000          0.000
        154.089          5.239          2.665          0.000          0.000
        154.094          5.239          2.668          0.000          0.000
        154.100          5.238          2.670          0.000          0.000
        154.106          5.237          2.672          0.000          0.000
        154.112          5.236          2.674          0.000          0.000
        154.118          5.235          2.676          0.000          0.000
        154.123          5.235          2.678          0.000          0.000
        154.129          5.234          2.680          0.000          0.000
        154.135          5.233          2.682          0.000          0.000
        154.141          5.232          2.684          0.000          0.000
        154.147          5.231          2.686          0.000          0.000
        154.152          5.230          2.688          0.000          0.000
        154.158          5.229          2.690          0.000          0.000
        154.164          5.228          2.693          0.000          0.000
        154.170          5.227          2.695          0.000          0.000
        154.176          5.226          2.697          0.000          0.000
        154.181          5.225          2.699          0.000          0.000
        154.187          5.224          2.701          0.000          0.000
        154.193          5.222          2.703          0.000          0.000
        154.199          5.221          2.705          0.000          0.000
        154.205          5.220          2.707          0.000          0.000
        154.210          5.219          2.709          0.000          0.000
        154.216          5.217          2.711          0.000          0.000
        154.222          5.216          2.713          0.000          0.000
        154.228          5.215          2.715          0.000          0.000
        154.234          5.214          2.718          0.000          0.000
        154.239          5.212          2.720          0.000          0.000
        154.245          5.211          2.722          0.000          0.000
        154.251          5.209          2.724          0.000          0.000
        154.257          5.208          2.726          0.000          0.000
        154.263          5.207          2.728          0.000          0.000
        154.268          5.205          2.730          0.000          0.000
        154.274          5.204          2.732          0.000          0.000
        154.280          5.202          2.734          0.000          0.000
        154.286          5.201          2.736          0.000          0.000
        154.292          5.199          2.738          0.000          0.000
        154.297          5.197          2.740          0.000          0.000
        154.303          5.196          2.743          0.000          0.000
        154.309          5.194          2.745          0.000          0.000
        154.315          5.192          2.747          0.000          0.000
        154.321          5.191          2.749          0.000          0.000
        154.326          5.189          2.751          0.000          0.000
        154.332          5.187          2.753          0.000          0.000
        154.338          5.185          2.755          0.000          0.000
        154.344          5.184          2.757          0.000          0.000
        154.350          5.182          2.759          0.000          0.000
        154.355          5.180          2.761          0.000          0.000
        154.361          5.178          2.763          0.000          0.000
        154.367          5.176          2.765          0.000          0.000
        154.373          5.174          2.767          0.000          0.000
        154.379          5.172          2.769          0.000          0.000
        154.384          5.171          2.772          0.000          0.000
        154.390          5.169          2.774          0.000          0.000
        154.396          5.167          2.776          0.000          0.000
        154.402          5.165          2.778          0.000          0.000
        154.408          5.162          2.780          0.000          0.000
        154.413          5.160          2.782          0.000          0.000
        154.419          5.158          2.784          0.000          0.000
        154.425          5.156          2.786          0.000          0.000
        154.431          5.154          2.788          0.000          0.000
        154.437          5.152          2.790          0.000          0.000
        154.442          5.150          2.792          0.000          0.000
        154.448          5.148          2.794          0.000          0.000
        154.454          5.145          2.796          0.000          0.000
        154.460          5.143          2.798          0.000          0.000
        154.466          5.141          2.800          0.000          0.000
        154.471          5.138          2.802          0.000          0.000
        154.477          5.136          2.804          0.000          0.000
        154.483          5.134          2.806          0.000          0.000
        154.489          5.131          2.808          0.000          0.000
        154.495          5.129          2.810          0.000          0.000
        154.500          5.127          2.812          0.000          0.000
        154.506          5.124          2.814          0.000          0.000
        154.512          5.122          2.816          0.000          0.000
        154.518          5.119          2.818          0.000          0.000
        154.524          5.117          2.820          0.000          0.000
        154.529          5.114          2.822          0.000          0.000
        154.535          5.112          2.824          0.000          0.000
        154.541          5.109          2.826          0.000          0.000
        154.547          5.107          2.828          0.000          0.000
        154.553          5.104          2.830          0.000          0.000
        154.558          5.101          2.832          0.000          0.000
        154.564          5.099          2.834          0.000          0.000
        154.570          5.096          2.836          0.000          0.000
        154.576          5.093          2.838          0.000          0.000
        154.582          5.091          2.840          0.000          0.000
        154.587          5.088          2.842          0.000          0.000
        154.593          5.085          2.844          0.000          0.000
        154.599          5.082          2.846          0.000          0.000
        154.605          5.080          2.848          0.000          0.000
        154.611          5.077          2.850          0.000          0.000
        154.616          5.074          2.852          0.000          0.000
        154.622          5.071          2.854          0.000          0.000
        154.628          5.068          2.856          0.000          0.000
        154.634          5.065          2.858          0.000          0.000
        154.640          5.062          2.860          0.000          0.000
        154.645          5.059          2.862          0.000          0.000
        154.651          5.057          2.864          0.000          0.000
        154.657          5.054          2.866          0.000          0.000
        154.663          5.051          2.868          0.000          0.000
        154.669          5.048          2.870          0.000          0.000
        154.674          5.044          2.872          0.000          0.000
        154.680          5.041          2.874          0.000          0.000
        154.686          5.038          2.876          0.000          0.000
        154.692          5.035          2.878          0.000          0.000
        154.698          5.032          2.879          0.000          0.000
        154.703          5.029          2.881          0.000          0.000
        154.709          5.026          2.883          0.000          0.000
        154.715          5.023          2.885          0.000          0.000
        154.721          5.019          2.887          0.000          0.000
        154.727          5.016          2.889          0.000          0.000
        154.732          5.013          2.891          0.000          0.000
        154.738          5.010          2.893          0.000          0.000
        154.744          5.007          2.895          0.000          0.000
        154.750          5.003          2.897          0.000          0.000
        154.756          5.000          2.898          0.000          0.000
        154.761          4.997          2.900          0.000          0.000
        154.767          4.993          2.902          0.000          0.000
        154.773          4.990          2.904          0.000          0.000
        154.779          4.987          2.906          0.000          0.000
        154.785          4.983          2.908          0.000          0.000
        154.790          4.980          2.910          0.000          0.000
        154.796          4.976          2.911          0.000          0.000
        154.802          4.973          2.913          0.000          0.000
        154.808          4.969          2.915          0.000          0.000
        154.814          4.966          2.917          0.000          0.000
        154.819          4.962          2.919          0.000          0.000
        154.825          4.959          2.921          0.000          0.000
        154.831          4.955          2.922          0.000          0.000
        154.837          4.952          2.924          0.000          0.000
        154.843          4.948          2.926          0.000          0.000
        154.848          4.945          2.928          0.000          0.000
        154.854          4.941          2.930          0.000          0.000
        154.860          4.937          2.931          0.000          0.000
        154.866          4.934          2.933          0.000          0.000
        154.872          4.930          2.935          0.000          0.000
        154.877          4.926          2.937          0.000          0.000
        154.883          4.923          2.939          0.000          0.000
        154.889          4.919          2.940          0.000          0.000
        154.895          4.915          2.942          0.000          0.000
        154.901          4.911          2.944          0.000          0.000
        154.906          4.908          2.946          0.000          0.000
        154.912          4.904          2.947          0.000          0.000
        154.918          4.900          2.949          0.000          0.000
        154.924          4.896          2.951          0.000          0.000
        154.930          4.893          2.953          0.000          0.000
        154.935          4.889          2.954          0.000          0.000
        154.941          4.885          2.956          0.000          0.000
        154.947          4.881          2.958          0.000          0.000
        154.953          4.877          2.959          0.000          0.000
        154.959          4.873          2.961          0.000          0.000
        154.964          4.869          2.963          0.000          0.000
        154.970          4.865          2.965          0.000          0.000
        154.976          4.861          2.966          0.000          0.000
        154.982          4.858          2.968          0.000          0.000
        154.988          4.854          2.970          0.000          0.000
        154.993          4.850          2.971          0.000          0.000
        154.999          4.846          2.973          0.000          0.000
        155.005          4.842          2.975          0.000          0.000
        155.011          4.838          2.976          0.000          0.000
        155.017          4.833          2.978          0.000          0.000
        155.022          4.829          2.980          0.000          0.000
        155.028          4.825          2.981          0.000          0.000
        155.034          4.821          2.983          0.000          0.000
        155.040          4.817          2.984          0.000          0.000
        155.046          4.813          2.986          0.000          0.000
        155.051          4.809          2.988          0.000          0.000
        155.057          4.805          2.989          0.000          0.000
        155.063          4.801          2.991          0.000          0.000
        155.069          4.797          2.992          0.000          0.000
        155.075          4.792          2.994          0.000          0.000
        155.080          4.788          2.996          0.000          0.000
        155.086          4.784          2.997          0.000          0.000
        155.092          4.780          2.999          0.000          0.000
        155.098          4.776          3.000          0.000          0.000
        155.104          4.771          3.002          0.000          0.000
        155.109          4.767          3.003          0.000          0.000
        155.115          4.763          3.005          0.000          0.000
        155.121          4.759          3.007          0.000          0.000
        155.127          4.754          3.008          0.000          0.000
        155.133          4.750          3.010          0.000          0.000
        155.138          4.746          3.011          0.000          0.000
        155.144          4.741          3.013          0.000          0.000
        155.150          4.737          3.014          0.000          0.000
        155.156          4.733          3.016          0.000          0.000
        155.162          4.728          3.017          0.000          0.000
        155.167          4.724          3.019          0.000          0.000
        155.173          4.720          3.020          0.000          0.000
        155.179          4.715          3.022          0.000          0.000
        155.185          4.711          3.023          0.000          0.000
        155.191          4.706          3.024          0.000          0.000
        155.196          4.702          3.026          0.000          0.000
        155.202          4.698          3.027          0.000          0.000
        155.208          4.693          3.029          0.000          0.000
        155.214          4.689          3.030          0.000          0.000
        155.220          4.684          3.032          0.000          0.000
        155.225          4.680          3.033          0.000          0.000
        155.231          4.675          3.034          0.000          0.000
        155.237          4.671          3.036          0.000          0.000
        155.243          4.666          3.037          0.000          0.000
        155.249          4.662          3.039          0.000          0.000
        155.254          4.657          3.040          0.000          0.000
        155.260          4.653          3.041          0.000          0.000
        155.266          4.648          3.043          0.000          0.000
        155.272          4.644          3.044          0.000          0.000
        155.278          4.639          3.045          0.000          0.000
        155.283          4.635          3.047          0.000          0.000
        155.289          4.630          3.048          0.000          0.000
        155.295          4.625          3.049          0.000          0.000
        155.301          4.621          3.051          0.000          0.000
        155.307          4.616          3.052          0.000          0.000
        155.312          4.612          3.053          0.000          0.000
        155.318          4.607          3.055          0.000          0.000
        155.324          4.602          3.056          0.000          0.000
        155.330          4.598          3.057          0.000          0.000
        155.336          4.593          3.058          0.000          0.000
        155.341          4.589          3.060          0.000          0.000
        155.347          4.584          3.061          0.000          0.000
        155.353          4.579          3.062          0.000          0.000
        155.359          4.575          3.063          0.000          0.000
        155.365          4.570          3.065          0.000          0.000
        155.370          4.565          3.066          0.000          0.000
        155.376          4.561          3.067          0.000          0.000
        155.382          4.556          3.068          0.000          0.000
        155.388          4.551          3.070          0.000          0.000
        155.394          4.547          3.071          0.000          0.000
        155.399          4.542          3.072          0.000          0.000
        155.405          4.537          3.073          0.000          0.000
        155.411          4.532          3.074          0.000          0.000
        155.417          4.528          3.075          0.000          0.000
        155.423          4.523          3.077          0.000          0.000
        155.428          4.518          3.078          0.000          0.000
        155.434          4.513          3.079          0.000          0.000
        155.440          4.509          3.080          0.000          0.000
        155.446          4.504          3.081          0.000          0.000
        155.452          4.499          3.082          0.000          0.000
        155.457          4.494          3.083          0.000          0.000
        155.463          4.490          3.085          0.000          0.000
        155.469          4.485          3.086          0.000          0.000
        155.475          4.480          3.087          0.000          0.000
        155.481          4.475          3.088          0.000          0.000
        155.486          4.471          3.089          0.000          0.000
        155.492          4.466          3.090          0.000          0.000
        155.498          4.461          3.091          0.000          0.000
        155.504          4.456          3.092          0.000          0.000
        155.510          4.451          3.093          0.000          0.000
        155.515          4.447          3.094          0.000          0.000
        155.521          4.442          3.095          0.000          0.000
        155.527          4.437          3.096          0.000          0.000
        155.533          4.432          3.097          0.000          0.000
        155.539          4.427          3.098          0.000          0.000
        155.544          4.422          3.099          0.000          0.000
        155.550          4.418          3.100          0.000          0.000
        155.556          4.413          3.101          0.000          0.000
        155.562          4.408          3.102          0.000          0.000
        155.568          4.403          3.103          0.000          0.000
        155.573          4.398          3.104          0.000          0.000
        155.579          4.393          3.105          0.000          0.000
        155.585          4.389          3.106          0.000          0.000
        155.591          4.384          3.107          0.000          0.000
        155.597          4.379          3.108          0.000          0.000
        155.602          4.374          3.108          0.000          0.000
        155.608          4.369          3.109          0.000          0.000
        155.614          4.364          3.110          0.000          0.000
        155.620          4.359          3.111          0.000          0.000
        155.626          4.355          3.112          0.000          0.000
        155.631          4.350          3.113          0.000          0.000
        155.637          4.345          3.114          0.000          0.000
        155.643          4.340          3.115          0.000          0.000
        155.649          4.335          3.115          0.000          0.000
        155.655          4.330          3.116          0.000          0.000
        155.660          4.325          3.117          0.000          0.000
        155.666          4.320          3.118          0.000          0.000
        155.672          4.316          3.119          0.000          0.000
        155.678          4.311          3.119          0.000          0.000
        155.684          4.306          3.120          0.000          0.000
        155.689          4.301          3.121          0.000          0.000
        155.695          4.296          3.122          0.000          0.000
        155.701          4.291          3.123          0.000          0.000
        155.707          4.286          3.123          0.000          0.000
        155.713          4.281          3.124          0.000          0.000
        155.718          4.276          3.125          0.000          0.000
        155.724          4.272          3.125          0.000          0.000
        155.730          4.267          3.126          0.000          0.000
        155.736          4.262          3.127          0.000          0.000
        155.742          4.257          3.128          0.000          0.000
        155.747          4.252          3.128          0.000          0.000
        155.753          4.247          3.129          0.000          0.000
        155.759          4.242          3.130          0.000          0.000
        155.765          4.237          3.130          0.000          0.000
        155.771          4.233          3.131          0.000          0.000
        155.776          4.228          3.132          0.000          0.000
        155.782          4.223          3.132          0.000          0.000
        155.788          4.218          3.133          0.000          0.000
        155.794          4.213          3.133          0.000          0.000
        155.800          4.208          3.134          0.000          0.000
        155.805          4.203          3.135          0.000          0.000
        155.811          4.198          3.135          0.000          0.000
        155.817          4.193          3.136          0.000          0.000
        155.823          4.189          3.136          0.000          0.000
        155.829          4.184          3.137          0.000          0.000
        155.834          4.179          3.138          0.000          0.000
        155.840          4.174          3.138          0.000          0.000
        155.846          4.169          3.139          0.000          0.000
        155.852          4.164          3.139          0.000          0.000
        155.858          4.159          3.140          0.000          0.000
        155.863          4.155          3.140          0.000          0.000
        155.869          4.150          3.141          0.000          0.000
        155.875          4.145          3.141          0.000          0.000
        155.881          4.140          3.142          0.000          0.000
        155.887          4.135          3.142          0.000          0.000
        155.892          4.130          3.143          0.000          0.000
        155.898          4.125          3.143          0.000          0.000
        155.904          4.121          3.144          0.000          0.000
        155.910          4.116          3.144          0.000          0.000
        155.916          4.111          3.144          0.000          0.000
        155.921          4.106          3.145          0.000          0.000
        155.927          4.101          3.145          0.000          0.000
        155.933          4.096          3.146          0.000          0.000
        155.939          4.092          3.146          0.000          0.000
        155.945          4.087          3.147          0.000          0.000
        155.950          4.082          3.147          0.000          0.000
        155.956          4.077          3.147          0.000          0.000
        155.962          4.072          3.148          0.000          0.000
        155.968          4.067          3.148          0.000          0.000
        155.974          4.063          3.148          0.000          0.000
        155.979          4.058          3.149          0.000          0.000
        155.985          4.053          3.149          0.000          0.000
        155.991          4.048          3.149          0.000          0.000
        155.997          4.043          3.150          0.000          0.000
        156.003          4.039          3.150          0.000          0.000
        156.008          4.034          3.150          0.000          0.000
        156.014          4.029          3.151          0.000          0.000
        156.020          4.024          3.151          0.000          0.000
        156.026          4.019          3.151          0.000          0.000
        156.032          4.015          3.151          0.000          0.000
        156.037          4.010          3.152          0.000          0.000
        156.043          4.005          3.152          0.000          0.000
        156.049          4.000          3.152          0.000          0.000
        156.055          3.996          3.152          0.000          0.000
        156.061          3.991          3.153          0.000          0.000
        156.066          3.986          3.153          0.000          0.000
        156.072          3.981          3.153          0.000          0.000
        156.078          3.977          3.153          0.000          0.000
        156.084          3.972          3.153          0.000          0.000
        156.090          3.967          3.153          0.000          0.000
        156.095          3.963          3.154          0.000          0.000
        156.101          3.958          3.154          0.000          0.000
        156.107          3.953          3.154          0.000          0.000
        156.113          3.948          3.154          0.000          0.000
        156.119          3.944          3.154          0.000          0.000
        156.124          3.939          3.154          0.000          0.000
        156.130          3.934          3.154          0.000          0.000
        156.136          3.930          3.155          0.000          0.000
        156.142          3.925          3.155          0.000          0.000
        156.148          3.920          3.155          0.000          0.000
        156.153          3.916          3.155          0.000          0.000
        156.159          3.911          3.155          0.000          0.000
        156.165          3.906          3.155          0.000          0.000
        156.171          3.902          3.155          0.000          0.000
        156.177          3.897          3.155          0.000          0.000
        156.182          3.893          3.155          0.000          0.000
        156.188          3.888          3.155          0.000          0.000
        156.194          3.883          3.155          0.000          0.000
        156.200          3.879          3.155          0.000          0.000
        156.206          3.874          3.155          0.000          0.000
        156.211          3.869          3.155          0.000          0.000
        156.217          3.865          3.155          0.000          0.000
        156.223          3.860          3.155          0.000          0.000
        156.229          3.856          3.155          0.000          0.000
        156.235          3.851          3.155          0.000          0.000
        156.240          3.847          3.155          0.000          0.000
